episode,global_step,epsilon,reward,coverage,final_health,length,new_tile_rate,revisit_rate,wall_hit_rate,turn_streak_rate,hazard_contact_rate,action_forward_rate,action_left_rate,action_right_rate,max_no_new_tile_streak,stagnation_step_rate,coverage_gain_25,energy_spent,coverage_gain_per_energy,new_tiles_per_energy,turn_oscillation_rate,forward_after_turn_success_rate,coverage_at_step_50,coverage_at_step_100,coverage_at_step_150,mean_loss,mean_q_loss,mean_aux_loss,aux_weight,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_energy_spent_mean,eval_coverage_gain_per_energy_mean,eval_new_tiles_per_energy_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_final_health_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_energy_spent_mean,holdout_eval_coverage_gain_per_energy_mean,holdout_eval_new_tiles_per_energy_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,eval_soft_score
108,16715,0.8235638888888889,-1.8134502539634694,0.43555555555555553,0,168,0.5773809523809523,0.041666666666666664,0.08333333333333333,0.047619047619047616,0.0,0.7023809523809523,0.16071428571428573,0.13690476190476192,12.0,0.05357142857142857,0.06257495590828924,120.67095479965184,0.0035726170545917896,0.8038388372831526,0.0,0.7380952380952381,0.14666666666666667,0.29777777777777775,0.4177777777777778,0.005504693067632615,0.004671665909700096,0.006102763395756483,0.13649999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
109,16875,0.821875,-7.206053761720658,0.27555555555555555,0,160,0.38125,0.06875,0.15,0.15,0.0,0.6,0.16875,0.23125,56.0,0.35,0.03873015873015873,100.39098820686313,0.0027005522702143988,0.6076242607982396,0.00625,0.525,0.17333333333333334,0.26666666666666666,0.27555555555555555,0.00490798014216125,0.004082698794081807,0.006051558954641223,0.136375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
110,16983,0.820735,-1.310490599393844,0.31555555555555553,0,108,0.6481481481481481,0.027777777777777776,0.05555555555555555,0.06481481481481481,0.009259259259259259,0.7314814814814815,0.12962962962962962,0.1388888888888889,5.0,0.0,0.06977777777777779,80.35705332756032,0.0038716092518092412,0.8711120816570792,0.0,0.7727272727272727,0.12444444444444444,0.29777777777777775,nan,0.0047335315495729445,0.004049169435165823,0.005022840900346636,0.13624999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
111,17113,0.8193627777777778,-1.5282273046970365,0.36444444444444446,0,130,0.6230769230769231,0.038461538461538464,0.03076923076923077,0.038461538461538464,0.0,0.6923076923076923,0.18461538461538463,0.12307692307692308,5.0,0.0,0.06296296296296298,100.17359337806694,0.0035937614680679134,0.8085963303152804,0.0,0.8823529411764706,0.16444444444444445,0.28888888888888886,nan,0.004481544834561646,0.0035526107996702192,0.00682412525638938,0.136125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
112,17267,0.8177372222222222,-1.4695900859832751,0.37777777777777777,0,154,0.5454545454545454,0.05194805194805195,0.08441558441558442,0.045454545454545456,0.0,0.6818181818181818,0.14285714285714285,0.17532467532467533,24.0,0.12987012987012986,0.05333333333333334,100.29133415222141,0.0037224884531567894,0.8375599019602775,0.0,0.7073170731707317,0.1511111111111111,0.26666666666666666,0.37777777777777777,0.004635599185712635,0.003536277450621128,0.008083247439935803,0.13599999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
113,17436,0.8159533333333333,-0.17685504364967286,0.48,0,169,0.6331360946745562,0.03550295857988166,0.047337278106508875,0.029585798816568046,0.0,0.7159763313609467,0.11834319526627218,0.16568047337278108,3.0,0.0,0.06994152046783626,120.36052422523478,0.003951092425167841,0.8889957956627642,0.0,0.8837209302325582,0.14666666666666667,0.31555555555555553,0.43555555555555553,0.004421011102385819,0.0036718932213261725,0.005513286450877786,0.135875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
114,17595,0.814275,-3.2736049923896804,0.4,0,159,0.559748427672956,0.06289308176100629,0.08176100628930817,0.08176100628930817,0.0,0.7044025157232704,0.1761006289308176,0.11949685534591195,10.0,0.07547169811320754,0.0655379188712522,120.90099992752063,0.003271731050964745,0.7361394864670675,0.0,0.7058823529411765,0.14666666666666667,0.26222222222222225,0.36444444444444446,0.00525260001886636,0.004298643791116774,0.007027302356436849,0.13575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
115,17801,0.8121005555555556,-6.618140367746353,0.38666666666666666,0,206,0.4174757281553398,0.02912621359223301,0.1796116504854369,0.08737864077669903,0.0048543689320388345,0.6262135922330098,0.17475728155339806,0.19902912621359223,30.0,0.1407766990291262,0.04403292181069957,140.02038445472715,0.002729761268051698,0.6141962853116321,0.0,0.559322033898305,0.1288888888888889,0.25333333333333335,0.36,0.005293306475505233,0.004241793300025165,0.007753092353232205,0.135625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
116,17980,0.8102111111111111,-5.55221040439606,0.3511111111111111,0,179,0.43575418994413406,0.05027932960893855,0.12849162011173185,0.10614525139664804,0.0,0.6145251396648045,0.16201117318435754,0.22346368715083798,19.0,0.1340782122905028,0.049166666666666664,120.55438480377178,0.0028756039627338427,0.6470108916151146,0.0,0.58,0.1288888888888889,0.2222222222222222,0.28888888888888886,0.005072518950328231,0.004012666898779571,0.007821786403656005,0.1355,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
117,18159,0.8083216666666666,-3.0625797495842035,0.40444444444444444,0,179,0.5027932960893855,0.061452513966480445,0.1005586592178771,0.0670391061452514,0.0,0.664804469273743,0.1452513966480447,0.18994413407821228,24.0,0.17318435754189945,0.05874999999999998,120.27218809127783,0.0033257896638284254,0.7483026743613956,0.0,0.625,0.10666666666666667,0.24,0.32,0.006008750293403864,0.0050091506913304325,0.0073839312884956595,0.135375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
118,18330,0.8065166666666667,-2.4174934754371638,0.4222222222222222,0,171,0.5497076023391813,0.04678362573099415,0.10526315789473684,0.07017543859649122,0.0,0.7017543859649122,0.1695906432748538,0.1286549707602339,18.0,0.12280701754385964,0.06028722600151171,120.0142235755918,0.003481068871096246,0.7832404959966552,0.0,0.7435897435897436,0.1511111111111111,0.2311111111111111,0.4,0.00522092510946095,0.004037149879150092,0.008752496680244803,0.13525,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
119,18428,0.8054822222222222,-0.7877845871448506,0.29777777777777775,0,98,0.673469387755102,0.02040816326530612,0.030612244897959183,0.061224489795918366,0.01020408163265306,0.7244897959183674,0.14285714285714285,0.1326530612244898,6.0,0.01020408163265306,0.0744927536231884,70.71223416328426,0.004148268497018301,0.9333604118291176,0.0,0.8571428571428571,0.1688888888888889,nan,nan,0.0043999253073707225,0.0035956020932644607,0.005952438362874091,0.135125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
120,18637,0.8032761111111111,-0.17988698530197134,0.5422222222222223,0,209,0.5789473684210527,0.06698564593301436,0.03827751196172249,0.04784688995215311,0.0,0.6842105263157895,0.09090909090909091,0.22488038277511962,10.0,0.05263157894736842,0.06063100137174213,140.62749509811377,0.0038241296796375276,0.8604291779184436,0.0,0.6964285714285714,0.17333333333333334,0.3022222222222222,0.4222222222222222,0.004708079062402249,0.003990091779269278,0.005318423826247453,0.135,-16.8956955466509,0.5186666666666666,0.0,210.0,0.0,1.0,0.5569943523310308,0.03994743431759517,0.0033253301320528214,0.2814818505638569,0.0,0.6002671167806787,0.01890924926635069,0.3808236339529706,44.5,0.23429027341625144,0.060193278299800035,133.34948139667492,0.003838465461991701,0.8636547289481328,0.0,0.8517357760720381,0.2,0.34,0.44493827160493826,-13.838646422505377,0.5044444444444445,0.5,212.4,0.3,0.7,0.547499549712802,0.04877189975119745,0.002,0.2526911354320423,0.0,0.5982714494639996,0.010809644223052249,0.3909189063129482,43.5,0.22145903723151555,0.05964745824255628,136.49282307147965,0.003659376863970312,0.8233597943933205,0.0,0.7814566451402893,0.1928888888888889,0.3453333333333333,0.43209876543209874,0.9240142703317155
121,18757,0.8020094444444444,-6.164686603546144,0.21777777777777776,0,120,0.4,0.016666666666666666,0.25833333333333336,0.08333333333333333,0.008333333333333333,0.675,0.125,0.2,25.0,0.25,0.042666666666666665,80.42558670043935,0.0026525555123139426,0.5968249902706372,0.0,0.5517241379310345,0.1511111111111111,0.21777777777777776,nan,0.004304827959276736,0.003508570929989219,0.005903666908852756,0.134875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
122,18964,0.7998244444444444,-10.569023739814753,0.3288888888888889,0,207,0.3526570048309179,0.07729468599033816,0.24154589371980675,0.09178743961352658,0.0,0.6714975845410628,0.1642512077294686,0.1642512077294686,53.0,0.40096618357487923,0.03604938271604938,140.7811784744263,0.0023046009982320304,0.5185352246022068,0.004830917874396135,0.5102040816326531,0.16444444444444445,0.22666666666666666,0.3244444444444444,0.0046324435155838724,0.0037307626800611613,0.00669151027686894,0.13475,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
123,19213,0.7971961111111111,-7.024255399227145,0.4711111111111111,0,249,0.42168674698795183,0.08032128514056225,0.10843373493975904,0.11646586345381527,0.0,0.6104417670682731,0.1646586345381526,0.2248995983935743,48.0,0.22088353413654618,0.046740740740740735,160.1452895164487,0.0029140205626762114,0.6556546266021476,0.012048192771084338,0.6176470588235294,0.16,0.29333333333333333,0.30666666666666664,0.004145088535733521,0.0031987817492336035,0.007029205677099526,0.134625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
124,19293,0.7963516666666667,-8.735733174800874,0.13777777777777778,0,80,0.375,0.0375,0.2625,0.0375,0.0125,0.675,0.1625,0.1625,40.0,0.4375,0.03333333333333333,70.5307921409607,0.0018904272770233089,0.4253461373302445,0.0,0.43478260869565216,0.13777777777777778,nan,nan,0.004429214145056903,0.003705655224621296,0.005379620590247214,0.1345,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
125,19496,0.794208888888889,-9.227848358392716,0.4177777777777778,0,203,0.458128078817734,0.024630541871921183,0.12807881773399016,0.14285714285714285,0.0,0.6108374384236454,0.1921182266009852,0.19704433497536947,21.0,0.18226600985221675,0.045925925925925926,150.95093674659756,0.0027381965441340655,0.6160942224301647,0.0049261083743842365,0.7,0.1688888888888889,0.3111111111111111,0.39111111111111113,0.00389515389688313,0.003215724881738424,0.005056215450167656,0.134375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
126,19717,0.7918761111111111,-2.8660757470130926,0.5288888888888889,0,221,0.5339366515837104,0.08597285067873303,0.07692307692307693,0.058823529411764705,0.0,0.6968325791855203,0.13122171945701358,0.17194570135746606,12.0,0.09502262443438914,0.05930629041740153,160.7150071144102,0.0032631952289999995,0.734218926525,0.0,0.6666666666666666,0.14222222222222222,0.29777777777777775,0.40444444444444444,0.004278070339933038,0.003403701749630272,0.006512987613677979,0.13424999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
127,19854,0.79043,-10.031157284021377,0.24444444444444444,0,137,0.39416058394160586,0.043795620437956206,0.15328467153284672,0.145985401459854,0.0072992700729927005,0.5912408759124088,0.20437956204379562,0.20437956204379562,35.0,0.3284671532846715,0.04,110.0872122287751,0.0021800897228758027,0.4905201876470556,0.0072992700729927005,0.42857142857142855,0.10666666666666667,0.24,nan,0.0044508719118312,0.0036905004642903807,0.005669125285930931,0.134125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
128,20010,0.7887833333333334,-3.1099655532836925,0.3288888888888889,0,156,0.46794871794871795,0.05128205128205128,0.1346153846153846,0.07051282051282051,0.0,0.6538461538461539,0.1858974358974359,0.16025641025641027,23.0,0.16666666666666666,0.0543915343915344,100.79967193603491,0.0032187053609691236,0.7242087062180527,0.0,0.5813953488372093,0.14222222222222222,0.24,0.3111111111111111,0.004140527709387243,0.003312287689186633,0.006180896377190948,0.134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
129,20211,0.7866616666666667,-3.3303097548484786,0.4711111111111111,0,201,0.5223880597014925,0.05970149253731343,0.06965174129353234,0.08955223880597014,0.0,0.6517412935323383,0.14925373134328357,0.19900497512437812,30.0,0.15920398009950248,0.05185185185185184,140.0410452842714,0.003332356351092446,0.7497801789958004,0.01990049751243781,0.6923076923076923,0.13777777777777778,0.30666666666666664,0.38666666666666666,0.0038550693308934568,0.003045820025727153,0.006044812826439738,0.133875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
130,20368,0.7850044444444445,-3.55353239107132,0.38666666666666666,0,157,0.5477707006369427,0.03821656050955414,0.10191082802547771,0.03184713375796178,0.0,0.6878980891719745,0.15286624203821655,0.1592356687898089,11.0,0.07006369426751592,0.0546031746031746,120.15745134353615,0.003181011397532308,0.7157275644447693,0.0,0.75,0.13333333333333333,0.24,0.38666666666666666,0.0043742143316194415,0.003627596748992801,0.005582187115214765,0.13374999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
131,20563,0.7829461111111111,-4.867822001934051,0.4222222222222222,0,195,0.48205128205128206,0.05641025641025641,0.15897435897435896,0.05128205128205128,0.0,0.6974358974358974,0.13846153846153847,0.1641025641025641,23.0,0.2,0.053611111111111116,140.2649714469907,0.0029784897360184146,0.6701601906041432,0.0,0.6041666666666666,0.16444444444444445,0.26666666666666666,0.37333333333333335,0.00423344955779612,0.0034567134222015738,0.00581280558835715,0.133625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
132,20728,0.7812044444444445,-0.5901303784847259,0.4622222222222222,0,165,0.6242424242424243,0.05454545454545454,0.012121212121212121,0.06666666666666667,0.0,0.6909090909090909,0.1393939393939394,0.1696969696969697,5.0,0.0,0.0692063492063492,120.33457503318772,0.0038042082057590247,0.8559468462957806,0.0,0.775,0.13333333333333333,0.28888888888888886,0.4222222222222222,0.003741800063289702,0.0030427615158259867,0.0052362440153956415,0.1335,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
133,20911,0.7792727777777778,-6.000228586196899,0.32,0,183,0.3879781420765027,0.060109289617486336,0.15300546448087432,0.11475409836065574,0.0,0.6010928961748634,0.21311475409836064,0.18579234972677597,30.0,0.20218579234972678,0.03944444444444445,110.21170082092249,0.002863176533935232,0.6442147201354271,0.0,0.5686274509803921,0.1288888888888889,0.24,0.31555555555555553,0.003950056014582514,0.003188072168268263,0.005713093257509172,0.133375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
134,21071,0.7775838888888889,-1.4992183685302722,0.36444444444444446,0,160,0.50625,0.08125,0.0625,0.08125,0.0,0.65,0.1625,0.1875,9.0,0.06875,0.05904761904761906,100.42112731933567,0.0035849029941200784,0.8066031736770175,0.0,0.7209302325581395,0.15555555555555556,0.24888888888888888,0.3288888888888889,0.0038856084458529947,0.0029925787122920154,0.006701911776326596,0.13324999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
135,21224,0.7759688888888889,-2.624708887100218,0.3377777777777778,0,153,0.49019607843137253,0.06535947712418301,0.1111111111111111,0.058823529411764705,0.0,0.6666666666666666,0.1568627450980392,0.17647058823529413,33.0,0.1830065359477124,0.047619047619047616,100.49246559143045,0.003316998258243139,0.7463246081047062,0.0,0.6666666666666666,0.13333333333333333,0.28888888888888886,0.3377777777777778,0.003977208002470434,0.003044123365543783,0.00700908659491688,0.133125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
136,21394,0.7741744444444445,-2.203218948125838,0.4311111111111111,0,170,0.5647058823529412,0.08235294117647059,0.06470588235294118,0.058823529411764705,0.0058823529411764705,0.711764705882353,0.12352941176470589,0.16470588235294117,23.0,0.10588235294117647,0.06095238095238096,120.41160902976962,0.0035434014220437913,0.797265319959853,0.0,0.6666666666666666,0.18666666666666668,0.29777777777777775,0.4311111111111111,0.004071201919578016,0.0032927238615229728,0.005853218445554376,0.133,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
137,21561,0.7724116666666667,-1.9513646411895738,0.4444444444444444,0,167,0.592814371257485,0.041916167664670656,0.08982035928143713,0.07784431137724551,0.0,0.7245508982035929,0.1317365269461078,0.1437125748502994,12.0,0.07784431137724551,0.06494864612511671,120.13680610656728,0.003662491240275676,0.8240605290620271,0.005988023952095809,0.6875,0.10222222222222223,0.27111111111111114,0.41333333333333333,0.004080126318149269,0.0033806292107328773,0.005264324601739645,0.132875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
138,21720,0.7707333333333333,-2.8269132776260375,0.36444444444444446,0,159,0.5094339622641509,0.06289308176100629,0.06918238993710692,0.06918238993710692,0.0,0.6415094339622641,0.1509433962264151,0.20754716981132076,11.0,0.03773584905660377,0.05594356261022927,110.3610788345335,0.0032620195797447306,0.7339544054425643,0.0,0.7333333333333333,0.14666666666666667,0.21333333333333335,0.3466666666666667,0.004044673265889287,0.0034652359085157514,0.004364876425825059,0.13275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
139,21906,0.76877,-1.3760736336708073,0.4577777777777778,0,186,0.5483870967741935,0.08064516129032258,0.026881720430107527,0.05913978494623656,0.0,0.6559139784946236,0.16129032258064516,0.1827956989247312,10.0,0.026881720430107527,0.06232323232323232,130.1911774635313,0.003482058785898296,0.7834632268271166,0.005376344086021506,0.7735849056603774,0.15555555555555556,0.27555555555555555,0.39555555555555555,0.003997058770619333,0.0034313492942601442,0.004265481617767364,0.132625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
140,22052,0.767228888888889,-1.4019894161224358,0.4088888888888889,-1,146,0.6232876712328768,0.0273972602739726,0.0273972602739726,0.0821917808219178,0.00684931506849315,0.678082191780822,0.17123287671232876,0.1506849315068493,13.0,0.0547945205479452,0.06839506172839506,106.72370872497535,0.0037896400835046775,0.8526690187885524,0.0,0.8285714285714286,0.16444444444444445,0.3288888888888889,nan,0.0039851486450061206,0.0033758052624762057,0.0045988180208951235,0.1325,-42.89758078665734,0.4666666666666667,0.2,209.6,0.2,0.8,0.5258650118051578,0.03779846450079001,0.0037391304347826086,0.32318673408891524,0.0,0.5674026067407303,0.12540555080521257,0.3071918424540571,61.6,0.30946205572362395,0.05759707873983235,127.18553130149812,0.003646698983339261,0.8205072712513337,0.0,0.8002841754198599,0.1942222222222222,0.34311111111111114,0.411358024691358,-56.173997919654845,0.4417777777777777,0.7,206.5,0.4,0.6,0.4980229672195861,0.02594328735442878,0.004747417840375587,0.35990203497472323,0.0005681818181818182,0.5287136724143904,0.05492332246208922,0.4163630051235203,77.6,0.3280306735076621,0.05320747667331518,126.42378971099829,0.0034483817300401927,0.7758858892590436,0.0,0.8518764485216097,0.19155555555555556,0.3417777777777778,0.42419753086419754,0.8484882124540875
